date,收盘价(前复权)(元),股息率(Tushare)(%),十年,股债性价比,温度计
2002-07-15,0.5200,1.1084,2.8396,0.3903,64.9721
2002-07-16,0.5300,1.1011,2.7022,0.4075,62.9981
2002-07-17,0.5400,1.0806,2.7554,0.3922,64.6741
2002-07-18,0.5400,1.0797,2.7564,0.3917,64.7858
2002-07-19,0.5400,1.0737,2.9312,0.3663,69.2365
2002-07-22,0.5300,1.1002,2.9691,0.3705,68.2123
2002-07-23,0.5300,5.4387,2.8758,1.8912,24.5624
2002-07-24,0.5300,1.0850,2.9785,0.3643,69.5531
2002-07-25,0.5400,1.0789,2.7816,0.3879,65.2328
2002-07-26,0.5400,1.0797,2.8931,0.3732,67.7281
2002-07-29,0.5500,1.0550,2.7962,0.3773,66.9646
2002-07-30,0.5700,1.0189,2.8115,0.3624,69.8324
2002-07-31,0.5500,1.0476,2.8690,0.3651,69.4413
2002-08-01,0.5600,1.0395,2.9805,0.3488,71.3035
2002-08-02,0.5600,1.0403,3.0287,0.3435,71.8622
2002-08-05,0.5500,1.0601,3.0054,0.3527,70.9497
2002-08-06,0.5500,1.0452,2.9415,0.3553,70.7263
2002-08-07,0.5500,1.0452,2.9900,0.3496,71.1918
2002-08-08,0.5500,1.0542,2.8753,0.3666,69.1993
2002-08-09,0.5400,1.0634,3.1741,0.3350,73.0726
2002-08-12,0.5400,1.0634,3.0804,0.3452,71.7132
2002-08-13,0.5400,1.0694,2.9737,0.3596,70.0931
2002-08-14,0.5500,1.0617,3.0038,0.3535,70.8752
2002-08-15,0.5400,1.0694,2.9880,0.3579,70.3724
2002-08-16,0.5400,1.0806,3.3451,0.3230,74.5810
2002-08-19,0.5400,1.0719,3.3411,0.3208,74.7858
2002-08-20,0.5600,1.0354,3.3896,0.3055,76.7412
2002-08-21,0.5600,1.0379,3.3991,0.3053,76.7598
2002-08-22,0.5600,1.0379,2.8007,0.3706,68.1937
2002-08-26,0.5600,1.0362,3.3751,0.3070,76.6294
2002-08-27,0.5600,1.0403,3.3321,0.3122,76.0149
2002-08-28,0.5600,1.0299,3.3262,0.3096,76.2942
2002-08-29,0.5600,1.0346,3.0539,0.3388,72.5512
2002-08-30,0.5600,1.0338,3.0595,0.3379,72.7002
2002-09-02,0.5600,1.0379,3.1491,0.3296,73.6685
2002-09-03,0.5600,1.0243,2.8736,0.3565,70.5400
2002-09-04,0.5600,1.0354,2.9627,0.3495,71.2104
2002-09-05,0.5500,1.0567,3.5311,0.2993,77.2067
2002-09-06,0.5400,1.0694,3.4072,0.3139,75.9032
2002-09-09,0.5300,1.0824,3.4970,0.3095,76.3128
2002-09-10,0.5300,1.0868,3.3954,0.3201,74.9721
2002-09-11,0.5400,1.0806,2.9574,0.3654,69.4041
2002-09-12,0.5300,1.0824,3.0011,0.3607,70.0186
2002-09-13,0.5400,1.0815,3.5097,0.3081,76.4432
2002-09-16,0.5200,1.1102,3.1667,0.3506,71.0987
2002-09-17,0.5200,1.1065,3.2284,0.3427,72.0112
2002-09-18,0.5200,1.1130,2.9506,0.3772,67.0019
2002-09-19,0.5300,1.0912,3.2036,0.3406,72.2905
2002-09-20,0.5200,1.1074,3.2078,0.3452,71.6946
2002-09-23,0.5200,5.4929,3.0333,1.8109,25.0466
2002-09-24,0.5200,5.4929,3.0304,1.8126,25.0279
2002-09-25,0.5200,5.4747,3.2877,1.6652,25.6983
2002-09-26,0.5200,5.4793,2.9575,1.8527,24.8603
2002-09-27,0.5100,5.6333,3.1266,1.8017,25.1024
2002-10-08,0.5100,5.6429,3.1328,1.8012,25.1210
2002-10-09,0.5000,5.7210,3.1919,1.7923,25.1583
2002-10-10,0.5000,5.7760,3.0882,1.8703,24.7672
2002-10-11,0.4900,5.8578,3.1010,1.8890,24.5996
2002-10-14,0.4800,5.9102,3.0843,1.9162,24.3203
2002-10-15,0.4800,6.0068,3.0876,1.9455,23.8361
2002-10-16,0.4800,5.9049,3.0828,1.9154,24.3389
2002-10-17,0.4800,5.9850,3.0918,1.9358,23.9851
2002-10-18,0.4800,5.9420,2.9690,2.0013,22.6071
2002-10-21,0.4800,5.9260,3.1401,1.8872,24.6369
2002-10-22,0.4900,5.8013,3.1594,1.8362,24.9162
2002-10-23,0.4900,5.8475,3.0967,1.8883,24.6182
2002-10-24,0.4800,5.9420,2.9092,2.0425,20.3724
2002-10-25,0.4800,5.9367,3.0202,1.9657,23.3706
2002-10-28,0.4800,6.0068,2.8949,2.0750,18.9013
2002-10-29,0.4800,5.9049,3.1323,1.8852,24.6741
2002-10-30,0.4800,5.9635,3.1979,1.8648,24.8045
2002-10-31,0.4800,5.9474,2.9978,1.9839,23.0726
2002-11-01,0.4800,5.9581,3.2675,1.8234,24.9534
2002-11-04,0.4900,5.8526,3.2400,1.8064,25.0838
2002-11-05,0.5000,5.7659,3.3014,1.7465,25.4749
2002-11-06,0.5000,5.7508,3.3012,1.7420,25.5307
2002-11-07,0.5000,5.6915,3.3167,1.7160,25.6425
2002-11-08,0.4900,5.7810,3.3773,1.7117,25.6797
2002-11-11,0.4900,5.8320,3.2947,1.7701,25.3259
2002-11-12,0.4900,5.8526,3.2886,1.7797,25.2328
2002-11-13,0.4900,5.8475,3.3020,1.7709,25.3073
2002-11-14,0.4800,5.9154,3.3067,1.7889,25.1955
2002-11-15,0.4800,5.8996,3.2957,1.7901,25.1769
2002-11-18,0.4800,6.0068,3.2822,1.8301,24.9348
2002-11-19,0.4800,5.9260,3.2926,1.7998,25.1397
2002-11-20,0.4700,6.0954,3.2619,1.8687,24.7858
2002-11-21,0.4700,6.1406,3.2960,1.8630,24.8417
2002-11-22,0.4700,6.1293,3.2490,1.8865,24.6555
2002-11-25,0.4700,6.1066,3.2596,1.8734,24.7300
2002-11-26,0.4600,6.1750,3.2682,1.8894,24.5810
2002-11-27,0.4600,6.1808,3.2826,1.8829,24.6927
2002-11-28,0.4700,6.0674,3.3000,1.8386,24.8976
2002-11-29,0.4700,6.0452,3.5248,1.7150,25.6611
2002-12-03,0.4600,6.1693,3.3357,1.8495,24.8790
2002-12-04,0.4600,6.1924,3.3227,1.8637,24.8231
2002-12-05,0.4500,6.3714,3.2596,1.9547,23.6313
2002-12-06,0.4500,6.4146,3.3433,1.9186,24.2831
2002-12-09,0.4400,6.4333,3.3361,1.9284,24.1527
2002-12-10,0.4400,6.4838,3.1527,2.0566,19.6834
2002-12-11,0.4300,6.6135,3.1962,2.0692,19.1993
2002-12-12,0.4300,6.6267,3.3755,1.9632,23.3892
2002-12-13,0.4300,6.5871,3.2664,2.0166,21.6387
2002-12-16,0.4400,6.5610,3.3202,1.9761,23.1657
2002-12-17,0.4400,6.5610,3.3332,1.9684,23.3147
2002-12-18,0.4400,6.4902,2.9758,2.1810,13.3892
2002-12-19,0.4400,6.4585,3.1929,2.0228,21.3966
2002-12-20,0.4400,6.4585,3.1941,2.0220,21.4525
2002-12-23,0.4400,6.4522,3.2778,1.9685,23.2961
2002-12-24,0.4400,6.5286,2.8596,2.2830,10.3911
2002-12-25,0.4300,6.5806,3.1451,2.0923,17.8957
2002-12-26,0.4300,6.7278,3.2320,2.0816,18.5847
2002-12-27,0.4200,6.8392,3.5878,1.9062,24.4693
2002-12-30,0.4000,7.0732,3.4611,2.0436,20.2980
2002-12-31,0.4000,7.1964,3.1776,2.2647,11.0428
2003-01-02,0.3800,3.3810,3.0781,1.0984,38.3240
2003-01-03,0.3900,3.3622,3.1402,1.0707,39.5717
2003-01-06,0.3900,3.3622,3.2379,1.0384,40.7076
2003-01-07,0.3800,3.3848,3.1941,1.0597,40.0000
2003-01-08,0.4000,3.2496,3.1692,1.0254,41.2104
2003-01-09,0.4100,3.1809,3.3369,0.9533,44.0782
2003-01-10,0.4100,3.2114,3.1219,1.0287,41.0428
2003-01-13,0.4000,3.2531,3.0967,1.0505,40.2793
2003-01-14,0.4300,3.0061,3.1497,0.9544,44.0037
2003-01-15,0.4200,3.0674,3.1259,0.9813,42.9423
2003-01-16,0.4400,2.9882,3.2081,0.9315,44.7672
2003-01-17,0.4300,2.9942,3.2389,0.9244,45.0279
2003-01-20,0.4400,2.9472,3.1604,0.9325,44.6741
2003-01-21,0.4300,3.0182,3.2106,0.9401,44.5438
2003-01-22,0.4300,3.0121,3.0718,0.9806,42.9609
2003-01-23,0.4300,3.0121,3.0720,0.9805,42.9981
2003-01-24,0.4400,2.9415,3.0137,0.9760,43.0912
2003-01-27,0.4500,2.9158,3.0528,0.9551,43.9665
2003-01-28,0.4600,2.8469,3.0326,0.9388,44.5810
2003-01-29,0.4700,2.7607,3.1265,0.8830,46.7598
2003-02-10,0.4600,2.8202,3.1675,0.8904,46.4804
2003-02-11,0.4700,2.7914,3.0664,0.9103,45.5866
2003-02-12,0.4700,2.7607,3.1915,0.8650,47.4488
2003-02-13,0.4600,2.8070,3.1980,0.8777,47.0019
2003-02-14,0.4600,2.8018,3.2047,0.8743,47.1508
2003-02-17,0.4600,2.8496,3.1263,0.9115,45.5307
2003-02-18,0.4600,2.8604,3.2831,0.8712,47.2626
2003-02-19,0.4600,2.8388,3.2237,0.8806,46.8343
2003-02-20,0.4500,2.8768,3.1959,0.9002,46.0708
2003-02-21,0.4400,2.9588,3.1681,0.9339,44.6555
2003-02-24,0.4300,2.9942,2.9318,1.0213,41.3780
2003-02-25,0.4500,2.9158,3.4377,0.8482,47.7281
2003-02-26,0.4500,2.9215,3.2151,0.9087,45.6983
2003-02-27,0.4500,2.8740,3.2240,0.8914,46.4060
2003-03-03,0.4500,2.8795,2.9806,0.9661,43.4823
2003-03-04,0.4500,2.8658,3.1687,0.9044,45.9404
2003-03-05,0.4500,2.8878,2.9242,0.9876,42.7747
2003-03-06,0.4400,2.9501,3.0171,0.9778,43.0354
2003-03-07,0.4400,2.9559,3.2311,0.9148,45.4004
2003-03-10,0.4400,2.9823,2.9959,0.9955,42.5698
2003-03-11,0.4400,2.9676,2.9064,1.0211,41.4153
2003-03-12,0.4400,2.9530,3.2010,0.9225,45.1024
2003-03-13,0.4400,2.9676,3.4914,0.8500,47.6723
2003-03-14,0.4400,2.9764,3.0836,0.9652,43.5382
2003-03-17,0.4400,2.9793,3.1414,0.9484,44.3017
2003-03-18,0.4400,2.9705,3.0897,0.9614,43.7244
2003-03-19,0.4600,2.8415,3.1057,0.9149,45.3631
2003-03-20,0.4600,2.8281,3.1698,0.8922,46.3687
2003-03-21,0.4700,2.7759,2.8760,0.9652,43.5568
2003-03-24,0.4700,2.7431,3.1577,0.8687,47.3557
2003-03-25,0.4700,2.7581,3.1115,0.8864,46.5736
2003-03-26,0.4900,2.6489,2.8754,0.9212,45.1769
2003-03-27,0.5100,2.5763,3.2573,0.7909,48.8082
2003-03-28,0.5000,2.6076,3.0180,0.8640,47.4674
2003-03-31,0.5100,2.5479,2.9228,0.8717,47.2439
2003-04-01,0.5100,2.5523,2.8838,0.8850,46.6853
2003-04-02,0.5100,2.5479,2.9212,0.8722,47.1881
2003-04-03,0.5000,2.5807,2.9597,0.8719,47.2253
2003-04-04,0.5300,2.4665,2.9595,0.8334,47.9516
2003-04-07,0.5300,2.4484,2.9189,0.8388,47.8957
2003-04-08,0.5400,2.3996,2.7718,0.8657,47.4302
2003-04-09,0.5600,2.3147,2.9295,0.7901,48.8268
2003-04-10,0.5700,2.2901,3.3455,0.6845,53.3147
2003-04-11,0.6100,2.1478,3.0019,0.7155,51.0428
2003-04-14,0.6700,1.9650,3.3415,0.5881,55.8473
2003-04-15,0.6700,1.9633,2.8954,0.6781,53.6313
2003-04-16,0.6800,1.9289,2.9654,0.6505,54.9534
2003-04-17,0.6500,2.0198,3.3637,0.6005,55.6797
2003-04-18,0.6200,2.1120,2.9659,0.7121,51.3594
2003-04-21,0.6400,2.0521,2.8122,0.7297,50.4655
2003-04-22,0.6300,2.0704,3.3122,0.6251,55.3445
2003-04-23,0.6100,2.1353,2.8198,0.7573,49.7207
2003-04-24,0.5800,2.2364,3.4933,0.6402,55.1583
2003-04-25,0.5800,2.2408,2.8707,0.7806,49.0130
2003-04-28,0.6400,2.0394,2.9733,0.6859,53.2402
2003-04-29,0.6400,2.0466,2.8340,0.7222,50.7263
2003-05-12,0.6700,1.9633,2.7021,0.7266,50.6145
2003-05-13,0.6400,2.0484,2.9153,0.7026,52.0670
2003-05-14,0.6500,2.0145,2.8497,0.7069,51.8063
2003-05-15,0.6500,2.0128,2.8648,0.7026,52.0857
2003-05-16,0.6600,1.9818,2.6620,0.7445,50.0186
2003-05-19,0.6500,2.0041,2.8939,0.6925,52.7933
2003-05-20,0.6400,2.0412,2.8340,0.7203,50.7821
2003-05-21,0.6400,2.0412,2.8850,0.7075,51.7318
2003-05-22,0.6500,2.0041,2.9155,0.6874,53.2030
2003-05-23,0.6500,2.0006,2.7987,0.7148,51.1173
2003-05-26,0.6600,1.9716,2.8539,0.6908,52.9236
2003-05-27,0.6700,1.9468,2.8527,0.6824,53.4451
2003-05-28,0.6500,2.0163,2.8799,0.7001,52.2346
2003-05-29,0.6400,2.0269,2.8693,0.7064,51.8808
2003-05-30,0.6400,2.0502,2.8717,0.7139,51.2104
2003-06-02,0.6400,2.0466,2.8461,0.7191,50.8566
2003-06-03,0.6300,2.0760,2.7828,0.7460,49.9628
2003-06-04,0.6400,2.0394,2.8751,0.7093,51.6015
2003-06-05,0.6300,2.0667,2.8853,0.7163,50.9683
2003-06-06,0.6200,2.1062,2.9811,0.7065,51.8622
2003-06-09,0.6000,2.1755,2.8948,0.7515,49.8138
2003-06-10,0.6000,2.1694,2.8086,0.7724,49.2179
2003-06-11,0.6200,2.1139,2.7466,0.7696,49.3296
2003-06-12,0.6100,2.1255,2.8471,0.7465,49.9255
2003-06-13,0.6100,2.1255,2.9415,0.7226,50.7076
2003-06-17,0.6000,2.1899,2.9917,0.7320,50.3911
2003-06-18,0.6000,2.1837,2.8482,0.7667,49.4413
2003-06-20,0.5800,2.2451,2.9221,0.7683,49.3855
2003-06-23,0.5700,2.2873,3.0084,0.7603,49.5531
2003-06-24,0.5700,2.2783,2.9306,0.7774,49.0875
2003-06-25,0.5700,2.2941,2.8583,0.8026,48.4916
2003-06-26,0.5800,2.2716,2.8538,0.7960,48.6034
2003-06-27,0.5700,2.3078,3.0098,0.7668,49.4227
2003-06-30,0.5600,2.3217,3.0821,0.7533,49.7952
2003-07-01,0.5700,2.3078,2.9856,0.7730,49.1993
2003-07-02,0.5800,2.2364,2.9407,0.7605,49.5345
2003-07-03,0.5800,2.2517,3.2163,0.7001,52.2533
2003-07-04,0.5700,2.2783,2.9671,0.7679,49.4041
2003-07-07,0.5800,2.2605,2.8642,0.7892,48.8454
2003-07-08,0.5800,2.2451,2.9663,0.7569,49.7393
2003-07-09,0.5700,2.2805,3.1218,0.7305,50.4283
2003-07-10,0.5900,2.2300,3.0194,0.7386,50.1862
2003-07-11,0.5900,2.2321,2.9361,0.7602,49.5717
2003-07-14,0.5800,2.2473,2.9337,0.7660,49.4786
2003-07-15,0.5900,2.2321,2.9050,0.7684,49.3669
2003-07-16,0.6000,2.1940,2.8744,0.7633,49.4972
2003-07-17,0.6000,2.1653,2.9423,0.7359,50.2421
2003-07-18,0.5800,2.2429,2.9065,0.7717,49.2365
2003-07-21,0.5700,2.2828,2.9592,0.7714,49.2551
2003-07-22,0.5700,2.2918,2.8903,0.7929,48.7523
2003-07-23,0.5700,2.2873,2.8749,0.7956,48.6592
2003-07-24,0.5600,2.3147,2.9626,0.7813,48.9944
2003-07-25,0.5600,2.3170,2.9083,0.7967,48.5847
2003-07-28,0.5500,2.3765,2.9299,0.8111,48.2868
2003-07-29,0.5600,2.3524,2.8954,0.8125,48.2495
2003-07-30,0.5600,2.3547,2.9350,0.8023,48.5102
2003-07-31,0.5500,2.3595,2.9294,0.8055,48.4171
2003-08-01,0.5600,2.3240,2.9460,0.7889,48.8641
2003-08-04,0.5700,2.2941,2.9823,0.7692,49.3482
2003-08-05,0.5700,2.3124,2.9060,0.7957,48.6220
2003-08-06,0.5600,2.3334,2.9110,0.8016,48.5289
2003-08-07,0.5700,2.3009,2.9750,0.7734,49.1620
2003-08-11,0.5600,2.3170,2.9402,0.7880,48.8827
2003-08-12,0.5700,2.3101,2.9035,0.7956,48.6406
2003-08-13,0.5600,2.3357,2.8305,0.8252,48.0261
2003-08-14,0.5600,2.3524,2.8604,0.8224,48.1192
2003-08-19,0.5500,2.3595,2.8873,0.8172,48.1937
2003-08-20,0.5400,2.4036,2.8358,0.8476,47.7467
2003-08-21,0.5400,2.4112,2.8580,0.8437,47.8585
2003-08-22,0.5100,2.5690,2.8825,0.8912,46.4432
2003-08-25,0.5000,2.6244,2.8483,0.9214,45.1583
2003-08-26,0.5000,2.6274,2.8856,0.9105,45.5680
2003-08-27,0.5000,2.5950,2.8531,0.9095,45.6425
2003-08-28,0.5000,2.6214,2.9125,0.9001,46.0894
2003-08-29,0.5100,2.5805,2.8310,0.9115,45.5121
2003-09-01,0.5100,2.5408,2.8366,0.8957,46.2570
2003-09-02,0.5100,2.5690,2.9039,0.8847,46.7039
2003-09-03,0.5000,2.5979,2.8351,0.9163,45.2886
2003-09-04,0.5100,2.5863,2.9013,0.8914,46.4246
2003-09-05,0.5000,2.6185,2.9126,0.8990,46.1266
2003-09-08,0.4900,2.6853,3.0028,0.8943,46.3128
2003-09-09,0.4900,2.6884,2.9273,0.9184,45.1955
2003-09-10,0.4900,2.6545,2.8804,0.9216,45.1397
2003-09-11,0.5000,2.5979,2.9241,0.8884,46.5363
2003-09-12,0.4900,2.6822,2.9758,0.9013,46.0335
2003-09-15,0.4800,2.7491,2.7846,0.9873,42.7933
2003-09-16,0.4800,2.7458,2.9086,0.9440,44.4507
2003-09-17,0.4600,2.8194,3.0240,0.9323,44.6927
2003-09-18,0.4700,2.8057,3.0180,0.9297,44.7858
2003-09-19,0.4700,2.7922,3.0789,0.9069,45.7914
2003-09-22,0.4600,2.8471,3.1364,0.9078,45.7169
2003-09-23,0.4700,2.7721,3.3278,0.8330,47.9702
2003-09-24,0.4700,2.7622,3.1280,0.8831,46.7412
2003-09-25,0.4700,2.7989,3.2146,0.8707,47.2998
2003-09-26,0.4600,2.8125,3.0704,0.9160,45.3073
2003-09-29,0.4600,2.8612,3.5568,0.8044,48.4544
2003-09-30,0.4600,2.8401,3.2369,0.8774,47.0391
2003-10-08,0.4600,2.8506,3.2024,0.8901,46.4991
2003-10-09,0.4600,2.7444,3.0988,0.8856,46.6480
2003-10-10,0.4700,2.6783,3.1277,0.8563,47.5791
2003-10-13,0.4700,2.6815,3.4612,0.7747,49.1434
2003-10-14,0.4600,2.7309,3.4475,0.7921,48.7709
2003-10-15,0.4600,2.7309,3.2226,0.8474,47.7654
2003-10-16,0.4600,2.7546,3.3946,0.8115,48.2682
2003-10-17,0.4600,2.7512,3.3422,0.8232,48.1006
2003-10-20,0.4600,2.7546,3.4005,0.8101,48.3426
2003-10-21,0.4600,2.7580,3.1024,0.8890,46.5177
2003-10-22,0.4700,2.6591,3.2566,0.8165,48.2123
2003-10-23,0.4700,2.6815,3.5915,0.7466,49.9069
2003-10-24,0.4700,2.6687,3.9011,0.6841,53.3520
2003-10-27,0.4800,2.6370,3.1761,0.8303,47.9888
2003-10-28,0.4800,2.5909,3.4101,0.7598,49.5903
2003-10-29,0.4900,2.5522,3.4410,0.7417,50.1490
2003-10-30,0.4800,2.6308,3.4781,0.7564,49.7579
2003-10-31,0.4800,2.6370,3.3235,0.7934,48.7337
2003-11-03,0.4800,2.5969,3.3150,0.7834,48.9572
2003-11-04,0.5000,2.5290,3.2792,0.7712,49.2737
2003-11-05,0.5000,2.5005,3.2197,0.7766,49.1248
2003-11-06,0.4900,2.5552,3.2523,0.7857,48.9385
2003-11-07,0.4800,2.5939,3.4230,0.7578,49.7020
2003-11-10,0.4900,2.5699,3.5310,0.7278,50.5214
2003-11-11,0.4900,2.5699,3.7020,0.6942,52.7374
2003-11-12,0.4700,2.6913,3.2513,0.8278,48.0074
2003-11-13,0.4700,2.6945,3.6270,0.7429,50.0931
2003-11-14,0.4700,2.6591,3.6561,0.7273,50.5587
2003-11-17,0.4600,2.7011,3.5571,0.7594,49.6462
2003-11-18,0.4600,2.7276,3.7474,0.7279,50.5028
