交易日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(手),成交额(千元),收盘价(前复权)(元),收盘价(后复权)(元),换手率(%),换手率(自由流通)(%),量比,PE市盈率,PE市盈率(TTM),PB市净率,PS市销率,PS市销率(TTM),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),股息率(Tushare)(%),"股息率(TTM,Tushare)(%)",股息率(%)
2023-06-15,3.7800,3.7900,3.7400,3.7500,251863.9800,94553.6850,3.4100,5.5500,1.1609,1.1609,1.4600,5.0402,4.9328,0.5878,2.1549,2.1322,217205.1952,216947.4444,216947.4444,814519.4820,813552.9165,4.7999,4.8000,5.2786
2023-06-16,3.7600,3.7600,3.7400,3.7400,166532.7000,62440.1000,3.4000,5.5400,0.7676,0.7676,0.9500,5.0267,4.9197,0.5862,2.1491,2.1265,217205.1952,216947.4444,216947.4444,812347.4300,811383.4421,4.8127,4.8128,5.2941
2023-06-19,3.7500,3.7500,3.7100,3.7200,152153.7500,56727.7320,3.3800,5.5100,0.7013,0.7013,0.8300,4.9998,4.8934,0.5831,2.1376,2.1152,217205.1952,216947.4444,216947.4444,808003.3261,807044.4932,4.8386,4.8387,5.3254
2023-06-20,3.7100,3.7300,3.7000,3.7100,123377.5100,45837.4660,3.3700,5.4900,0.5687,0.5687,0.6900,4.9864,4.8802,0.5815,2.1319,2.1095,217205.1952,216947.4444,216947.4444,805831.2742,804875.0187,4.8517,4.8518,5.3412
2023-06-21,3.7100,3.7300,3.7000,3.7000,138543.8000,51418.1640,3.3600,5.4800,0.6386,0.6386,0.7800,4.9730,4.8671,0.5800,2.1261,2.1038,217205.1952,216947.4444,216947.4444,803659.2222,802705.5443,4.8648,4.8649,5.3571
2023-06-26,3.7000,3.7100,3.6000,3.6200,243573.1400,88803.0290,3.2900,5.3600,1.1227,1.1227,1.4600,4.8654,4.7618,0.5674,2.0802,2.0583,217205.1952,216947.4444,216947.4444,786282.8066,785349.7487,4.9723,4.9724,5.4711
2023-06-27,3.6200,3.6900,3.6100,3.6700,139577.1600,50994.5050,3.3300,5.4300,0.6434,0.6434,0.8500,4.9326,4.8276,0.5753,2.1089,2.0867,217205.1952,216947.4444,216947.4444,797143.0664,796197.1209,4.9045,4.9046,5.4054
2023-06-28,3.6700,3.6800,3.6400,3.6700,127840.2100,46801.1810,3.3300,5.4300,0.5893,0.5893,0.8000,4.9326,4.8276,0.5753,2.1089,2.0867,217205.1952,216947.4444,216947.4444,797143.0664,796197.1209,4.9045,4.9046,5.4054
2023-06-29,3.6700,3.6700,3.6400,3.6500,103712.8000,37853.0800,3.3200,5.4000,0.4781,0.4781,0.6700,4.9058,4.8013,0.5721,2.0974,2.0754,217205.1952,216947.4444,216947.4444,792798.9625,791858.1721,4.9314,4.9315,5.4217
2023-06-30,3.6500,3.7000,3.6500,3.6900,126717.4000,46677.1960,3.3500,5.4600,0.5841,0.5841,0.8400,4.9595,4.8539,0.5784,2.1204,2.0981,217205.1952,216947.4444,216947.4444,801487.1703,800536.0698,4.8780,4.8780,5.3731
2023-07-03,3.7000,3.7500,3.6900,3.7400,148150.4000,55173.0040,3.4000,5.5400,0.6829,0.6829,1.0000,5.0267,4.9197,0.5862,2.1491,2.1265,217205.1952,216947.4444,216947.4444,812347.4300,811383.4421,4.8127,4.8128,5.2941
2023-07-04,3.7300,3.7400,3.7000,3.7100,93445.1600,34709.5800,3.3700,5.4900,0.4308,0.4307,0.7200,4.9864,4.8802,0.5815,2.1319,2.1095,217205.2457,216915.5324,216947.4444,805831.4615,804756.6252,4.8517,4.8518,5.3412
2023-07-05,3.7200,3.7200,3.6900,3.7100,104978.6000,38889.7230,3.3700,5.4900,0.4840,0.4840,0.8800,4.9864,4.8802,0.5815,2.1319,2.1095,217205.2457,216915.5324,216915.5324,805831.4615,804756.6252,4.8517,4.8518,5.3412
2023-07-06,3.7000,3.7100,3.6600,3.6800,116404.3500,42852.7600,3.3400,5.4500,0.5366,0.5366,1.0100,4.9461,4.8408,0.5768,2.1146,2.0924,217205.2457,216915.5324,216915.5324,799315.3042,798249.1592,4.8912,4.8913,5.3892
2023-07-07,3.6700,3.7000,3.6600,3.7000,98138.8600,36169.0390,3.3600,5.4800,0.4524,0.4524,0.8300,4.9730,4.8671,0.5800,2.1261,2.1038,217205.2457,216915.5324,216915.5324,803659.4091,802587.4699,4.8648,4.8649,5.3571
2023-07-10,3.7000,3.7100,3.6800,3.7000,65972.7500,24388.9620,3.3600,5.4800,0.3041,0.3041,0.5900,4.9730,4.8671,0.5800,2.1261,2.1038,217205.2457,216915.5324,216915.5324,803659.4091,802587.4699,4.8648,4.8649,5.3571
2023-07-11,3.7000,3.7200,3.6900,3.7200,72139.9200,26725.9010,3.3800,5.5100,0.3326,0.3326,0.7500,4.9998,4.8934,0.5831,2.1376,2.1152,217205.2457,216915.5324,216915.5324,808003.5140,806925.7805,4.8386,4.8387,5.3254
2023-07-12,3.7200,3.7300,3.7000,3.7000,69373.4400,25759.0060,3.3600,5.4800,0.3198,0.3198,0.7600,4.9730,4.8671,0.5800,2.1261,2.1038,217205.2457,216915.5324,216915.5324,803659.4091,802587.4699,4.8648,4.8649,5.3571
2023-07-13,3.7100,3.7400,3.7000,3.7400,91554.0700,34113.8450,3.4000,5.5400,0.4221,0.4221,1.0800,5.0267,4.9197,0.5862,2.1491,2.1265,217205.2457,216915.5324,216915.5324,812347.6189,811264.0912,4.8127,4.8128,5.2941
2023-07-14,3.7400,3.7400,3.7200,3.7200,59905.2600,22330.1230,3.3800,5.5100,0.2762,0.2762,0.7500,4.9998,4.8934,0.5831,2.1376,2.1152,217205.2457,216915.5324,216915.5324,808003.5140,806925.7805,4.8386,4.8387,5.3254
2023-07-17,3.7100,3.7200,3.6800,3.7000,85833.6100,31717.6920,3.3600,5.4800,0.3957,0.3957,1.2000,4.9730,4.8671,0.5800,2.1261,2.1038,217205.2457,216915.5324,216915.5324,803659.4091,802587.4699,4.8648,4.8649,5.3571
2023-07-18,3.7000,3.7300,3.6900,3.7300,107127.4500,39805.6320,3.3900,5.5200,0.4939,0.4939,1.4100,5.0133,4.9065,0.5847,2.1434,2.1208,217205.2457,216915.5324,216915.5324,810175.5665,809094.9359,4.8256,4.8257,5.3097
2023-07-19,3.7200,3.7400,3.7100,3.7300,61988.1500,23091.0240,3.3900,5.5200,0.2858,0.2858,0.7500,5.0133,4.9065,0.5847,2.1434,2.1208,217205.2457,216915.5324,216915.5324,810175.5665,809094.9359,4.8256,4.8257,5.3097
2023-07-20,3.7300,3.7500,3.7200,3.7200,112402.6000,41959.8780,3.3800,5.5100,0.5182,0.5182,1.3800,4.9998,4.8934,0.5831,2.1376,2.1152,217205.2457,216915.5324,216915.5324,808003.5140,806925.7805,4.8386,4.8387,5.3254
2023-07-21,3.7300,3.7500,3.7200,3.7500,108643.2000,40578.6220,3.4100,5.5500,0.5009,0.5009,1.2700,5.0402,4.9328,0.5878,2.1549,2.1322,217205.2457,216915.5324,216915.5324,814519.6714,813433.2465,4.7999,4.8000,5.2786
2023-07-24,3.7400,3.7500,3.7200,3.7300,71747.1900,26794.4970,3.3900,5.5200,0.3308,0.3308,0.7500,5.0133,4.9065,0.5847,2.1434,2.1208,217205.2457,216915.5324,216915.5324,810175.5665,809094.9359,4.8256,4.8257,5.3097
2023-07-25,3.7500,3.8000,3.7400,3.7900,194513.8000,73457.1570,3.4400,5.6100,0.8967,0.8967,2.1100,5.0939,4.9855,0.5941,2.1779,2.1550,217205.2457,216915.5324,216915.5324,823207.8812,822109.8678,4.7493,4.7493,5.2326
2023-07-26,3.7800,3.8000,3.7700,3.7800,106658.2600,40344.0840,3.4300,5.5900,0.4917,0.4917,0.9700,5.0805,4.9723,0.5925,2.1721,2.1493,217205.2457,216915.5324,216915.5324,821035.8287,819940.7125,4.7618,4.7619,5.2478
2023-07-27,3.7800,3.8400,3.7800,3.8000,151800.0700,57892.5950,3.4500,5.6200,0.6998,0.6998,1.2800,5.1074,4.9986,0.5956,2.1836,2.1606,217205.2457,216915.5324,216915.5324,825379.9337,824279.0231,4.7368,4.7368,5.2174
2023-07-28,3.8000,3.9300,3.7900,3.9100,485552.8900,188576.3570,3.5500,5.7900,2.2384,2.2384,3.8300,5.2552,5.1433,0.6129,2.2468,2.2232,217205.2457,216915.5324,216915.5324,849272.5107,848139.7317,4.6035,4.6036,5.0704
2023-07-31,3.9200,4.0100,3.9100,3.9900,569307.0000,226313.5380,3.6300,5.9100,2.6246,2.6246,2.8200,5.3627,5.2485,0.6254,2.2928,2.2687,217205.2457,216915.5324,216915.5324,866648.9303,865492.9743,4.5112,4.5113,4.9587
2023-08-01,3.9700,4.0000,3.9600,3.9900,411715.2800,163947.9390,3.6300,5.9100,1.8980,1.8980,1.3700,5.3627,5.2485,0.6254,2.2928,2.2687,217205.2457,216915.5324,216915.5324,866648.9303,865492.9743,4.5112,4.5113,4.9587
2023-08-02,3.9700,4.0300,3.9400,3.9700,288968.4000,114816.8700,3.6100,5.8800,1.3322,1.3322,0.8400,5.3359,5.2222,0.6223,2.2813,2.2573,217205.2457,216915.5324,216915.5324,862304.8254,861154.6636,4.5339,4.5340,4.9861
2023-08-03,3.9600,4.0300,3.9500,4.0100,313508.7400,125195.8310,3.6400,5.9300,1.4453,1.4453,0.8200,5.3896,5.2748,0.6285,2.3043,2.2801,217205.2457,216915.5324,216915.5324,870993.0353,869831.2849,4.4887,4.4888,4.9451
2023-08-04,4.0300,4.1100,4.0100,4.0500,532698.1800,216046.6970,3.6800,5.9900,2.4558,2.4558,1.2900,5.4434,5.3275,0.6348,2.3273,2.3028,217205.2457,216915.5324,216915.5324,879681.2451,878507.9062,4.4444,4.4444,4.8913
2023-08-07,4.0300,4.0400,3.9800,4.0000,273697.9100,109576.6540,3.6300,5.9200,1.2618,1.2618,0.6500,5.3762,5.2617,0.6270,2.2985,2.2744,217205.2457,216915.5324,216915.5324,868820.9828,867662.1296,4.4999,4.5000,4.9587
2023-08-08,4.0000,4.0200,3.9800,4.0000,174729.1600,69846.4990,3.6300,5.9200,0.8055,0.8055,0.4800,5.3762,5.2617,0.6270,2.2985,2.2744,217205.2457,216915.5324,216915.5324,868820.9828,867662.1296,4.4999,4.5000,4.9587
2023-08-09,3.9800,4.0200,3.9700,3.9900,162392.8800,64912.2070,3.6300,5.9100,0.7486,0.7486,0.5100,5.3627,5.2485,0.6254,2.2928,2.2687,217205.2457,216915.5324,216915.5324,866648.9303,865492.9743,4.5112,4.5113,4.9587
2023-08-10,3.9800,4.0200,3.9700,4.0100,191564.4000,76592.2180,3.6400,5.9300,0.8831,0.8831,0.6600,5.3896,5.2748,0.6285,2.3043,2.2801,217205.2457,216915.5324,216915.5324,870993.0353,869831.2849,4.4887,4.4888,4.9451
2023-08-11,4.0000,4.0200,3.9200,3.9400,237410.6000,93959.4790,3.5800,5.8300,1.0945,1.0945,0.8900,5.2955,5.1828,0.6176,2.2640,2.2403,217205.2457,216915.5324,216915.5324,855788.6681,854647.1977,4.5684,4.5685,5.0279
2023-08-14,3.9300,3.9400,3.8600,3.9000,202522.7400,78901.6380,3.5400,5.7700,0.9336,0.9336,0.9700,5.2418,5.1302,0.6113,2.2411,2.2175,217205.2457,216915.5324,216915.5324,847100.4582,845970.5764,4.6153,4.6154,5.0847
2023-08-15,3.9000,3.9400,3.8600,3.9200,191209.4300,74570.2620,3.5600,5.8000,0.8815,0.8815,0.9900,5.2687,5.1565,0.6144,2.2526,2.2289,217205.2457,216915.5324,216915.5324,851444.5631,850308.8870,4.5918,4.5918,5.0562
2023-08-16,3.9100,3.9500,3.8700,3.9100,178842.0000,69935.3820,3.5500,5.7900,0.8245,0.8245,0.9100,5.2552,5.1433,0.6129,2.2468,2.2232,217205.2457,216915.5324,216915.5324,849272.5107,848139.7317,4.6035,4.6036,5.0704
2023-08-17,3.9200,3.9300,3.8600,3.8800,209534.2700,81376.7820,3.5300,5.7400,0.9660,0.9660,1.0500,5.2149,5.1038,0.6082,2.2296,2.2061,217205.2457,216915.5324,216915.5324,842756.3533,841632.2657,4.6391,4.6392,5.0992
2023-08-18,3.8800,3.9500,3.8800,3.9200,286737.6000,112717.9800,3.5600,5.8000,1.3219,1.3219,1.4100,5.2687,5.1565,0.6144,2.2526,2.2289,217205.2457,216915.5324,216915.5324,851444.5631,850308.8870,4.5918,4.5918,5.0562
2023-08-21,3.9300,3.9300,3.8600,3.8600,187818.8000,73137.5020,3.5100,5.7100,0.8659,0.8659,0.8800,5.1880,5.0775,0.6050,2.2181,2.1948,217205.2457,216915.5324,216915.5324,838412.2484,837293.9551,4.6631,4.6632,5.1282
2023-08-22,3.8700,3.9000,3.8500,3.8900,195996.4800,75990.6130,3.5300,5.7600,0.9036,0.9036,0.9300,5.2283,5.1170,0.6097,2.2353,2.2118,217205.2457,216915.5324,216915.5324,844928.4058,843801.4210,4.6272,4.6272,5.0992
2023-08-23,3.8900,3.9500,3.8800,3.8900,213784.6000,83652.3230,3.5300,5.7600,0.9856,0.9856,1.0100,5.2283,5.1170,0.6097,2.2353,2.2118,217205.2457,216915.5324,216915.5324,844928.4058,843801.4210,4.6272,4.6272,5.0992
2023-08-24,3.8900,3.9100,3.8300,3.8300,180636.2000,69683.2140,3.4800,5.6700,0.8327,0.8327,0.8300,5.1477,5.0381,0.6003,2.2008,2.1777,217205.2457,216915.5324,216915.5324,831896.0910,830786.4891,4.6997,4.6997,5.1724
2023-08-25,3.8300,3.9100,3.8200,3.8600,224529.0000,86928.6070,3.5100,5.7100,1.0351,1.0351,1.0500,5.1880,5.0775,0.6050,2.2181,2.1948,217205.2457,216915.5324,216915.5324,838412.2484,837293.9551,4.6631,4.6632,5.1282
2023-08-28,4.0400,4.1000,3.9200,3.9500,504086.8200,200831.5430,3.5900,5.8500,2.3239,2.3239,2.5100,5.3090,5.1959,0.6191,2.2698,2.2459,217205.2457,216915.5324,216915.5324,857960.7205,856816.3530,4.5569,4.5570,5.0139
2023-08-29,3.9300,3.9500,3.7800,3.8300,684472.8900,262530.8240,3.4800,5.6700,3.1555,3.1555,2.5900,5.1477,4.8997,0.5838,2.2008,2.1861,217205.2457,216915.5324,216915.5324,831896.0910,830786.4891,4.6997,4.6997,5.1724
2023-08-30,3.8100,3.8200,3.7300,3.7300,431901.0000,162724.2400,3.3900,5.5200,1.9911,1.9911,1.1900,5.0133,4.7718,0.5685,2.1434,2.1291,217205.2457,216915.5324,216915.5324,810175.5665,809094.9359,4.8256,4.8257,5.3097
2023-08-31,3.7300,3.7600,3.7000,3.7100,283048.4900,105274.2140,3.3700,5.4900,1.3049,1.3049,0.7000,4.9864,4.7462,0.5655,2.1319,2.1177,217205.2457,216915.5324,216915.5324,805831.4615,804756.6252,4.8517,4.8518,5.3412
2023-09-01,3.7200,3.7600,3.7100,3.7300,233375.6900,87156.4840,3.3900,5.5200,1.0759,1.0759,0.5500,5.0133,4.7718,0.5685,2.1434,2.1291,217205.2457,216915.5324,216915.5324,810175.5665,809094.9359,4.8256,4.8257,5.3097
2023-09-04,3.7400,3.8500,3.7300,3.8200,449685.2200,171101.5440,3.4700,5.6500,2.0731,2.0731,1.0500,5.1342,4.8869,0.5823,2.1951,2.1804,217205.2457,216915.5324,216915.5324,829724.0386,828617.3338,4.7120,4.7120,5.1873
2023-09-05,3.8200,3.8200,3.7600,3.7700,258718.1500,97663.5640,3.4300,5.5800,1.1927,1.1927,0.6200,5.0670,4.8229,0.5746,2.1664,2.1519,217205.2457,216915.5324,216915.5324,818863.7763,817771.5571,4.7744,4.7745,5.2478
2023-09-06,3.7600,3.7800,3.7500,3.7600,127355.2000,47959.1950,3.4200,5.5600,0.5871,0.5871,0.3800,5.0536,4.8101,0.5731,2.1606,2.1462,217205.2457,216915.5324,216915.5324,816691.7238,815602.4018,4.7871,4.7872,5.2632
2023-09-07,3.7700,3.7900,3.7500,3.7600,169642.4000,63980.9150,3.4200,5.5600,0.7821,0.7821,0.6300,5.0536,4.8101,0.5731,2.1606,2.1462,217205.2457,216915.5324,216915.5324,816691.7238,815602.4018,4.7871,4.7872,5.2632
2023-09-08,3.7500,3.7900,3.7500,3.7700,150667.4000,56709.5980,3.4300,5.5800,0.6946,0.6946,0.6100,5.0670,4.8229,0.5746,2.1664,2.1519,217205.2457,216915.5324,216915.5324,818863.7763,817771.5571,4.7744,4.7745,5.2478
2023-09-11,3.7700,3.8200,3.7700,3.8000,214170.3000,81364.1790,3.4500,5.6200,0.9873,0.9873,0.9300,5.1074,4.8613,0.5792,2.1836,2.1690,217205.2457,216915.5324,216915.5324,825379.9337,824279.0231,4.7368,4.7368,5.2174
2023-09-12,3.8000,3.8100,3.7700,3.7800,121737.8000,46103.9800,3.4300,5.5900,0.5612,0.5612,0.6600,5.0805,4.8357,0.5762,2.1721,2.1576,217205.2457,216915.5324,216915.5324,821035.8287,819940.7125,4.7618,4.7619,5.2478
2023-09-13,3.7800,3.8000,3.7500,3.7700,158108.1200,59603.2980,3.4300,5.5800,0.7289,0.7289,1.0100,5.0670,4.8229,0.5746,2.1664,2.1519,217205.2457,216915.5324,216915.5324,818863.7763,817771.5571,4.7744,4.7745,5.2478
2023-09-14,3.7600,3.8000,3.7500,3.7900,186187.9500,70427.5100,3.4400,5.6100,0.8583,0.8583,1.1400,5.0939,4.8485,0.5777,2.1779,2.1633,217205.2457,216915.5324,216915.5324,823207.8812,822109.8678,4.7493,4.7493,5.2326
2023-09-15,3.8100,3.8400,3.7800,3.8000,243357.6000,92739.5840,3.4500,5.6200,1.1219,1.1219,1.4600,5.1074,4.8613,0.5792,2.1836,2.1690,217205.2457,216915.5324,216915.5324,825379.9337,824279.0231,4.7368,4.7368,5.2174
2023-09-18,3.8200,3.8300,3.7600,3.8100,162889.1000,61665.1840,3.4600,5.6400,0.7509,0.7509,0.8800,5.1208,4.8741,0.5807,2.1893,2.1747,217205.2457,216915.5324,216915.5324,827551.9861,826448.1784,4.7243,4.7244,5.2023
2023-09-19,3.7900,3.8300,3.7900,3.8200,189476.3800,72344.8470,3.4700,5.6500,0.8735,0.8735,1.0900,5.1342,4.8869,0.5823,2.1951,2.1804,217205.2457,216915.5324,216915.5324,829724.0386,828617.3338,4.7120,4.7120,5.1873
2023-09-20,3.8300,3.8500,3.8000,3.8300,198168.3100,75968.5360,3.4800,5.6700,0.9136,0.9136,1.0500,5.1477,4.8997,0.5838,2.2008,2.1861,217205.2457,216915.5324,216915.5324,831896.0910,830786.4891,4.6997,4.6997,5.1724
2023-09-21,3.8400,3.8500,3.8000,3.8300,162849.6000,62281.8410,3.4800,5.6700,0.7508,0.7508,0.8300,5.1477,4.8997,0.5838,2.2008,2.1861,217205.2457,216915.5324,216915.5324,831896.0910,830786.4891,4.6997,4.6997,5.1724
2023-09-22,3.8200,3.8500,3.8100,3.8400,227186.6500,87081.3700,3.4900,5.6800,1.0474,1.0474,1.1900,5.1611,4.9125,0.5853,2.2066,2.1919,217205.2457,216915.5324,216915.5324,834068.1435,832955.6444,4.6874,4.6875,5.1576
2023-09-25,3.8300,3.8700,3.8200,3.8400,173597.7300,66752.7240,3.4900,5.6800,0.8003,0.8003,0.9200,5.1611,4.9125,0.5853,2.2066,2.1919,217205.2457,216915.5324,216915.5324,834068.1435,832955.6444,4.6874,4.6875,5.1576
2023-09-26,3.8400,3.8600,3.8300,3.8400,176495.1300,67876.1970,3.4900,5.6800,0.8137,0.8137,0.9300,5.1611,4.9125,0.5853,2.2066,2.1919,217205.2457,216915.5324,216915.5324,834068.1435,832955.6444,4.6874,4.6875,5.1576
2023-09-27,3.8500,3.8500,3.8100,3.8200,167991.9600,64311.1790,3.4700,5.6500,0.7745,0.7745,0.9000,5.1342,4.8869,0.5823,2.1951,2.1804,217205.2457,216915.5324,216915.5324,829724.0386,828617.3338,4.7120,4.7120,5.1873
2023-09-28,3.8300,3.8400,3.8100,3.8200,145195.8000,55518.8340,3.4700,5.6500,0.6694,0.6694,0.8000,5.1342,4.8869,0.5823,2.1951,2.1804,217205.2457,216915.5324,216915.5324,829724.0386,828617.3338,4.7120,4.7120,5.1873
2023-10-09,3.8200,3.8200,3.7500,3.7700,196241.0000,74007.8320,3.4300,5.5800,0.9047,0.9047,1.1000,5.0670,4.8229,0.5746,2.1664,2.1519,217205.2457,216915.5324,216915.5324,818863.7763,817771.5571,4.7744,4.7745,5.2478
2023-10-10,3.7800,3.8100,3.7600,3.7600,151537.2000,57258.2460,3.4200,5.5600,0.6986,0.6986,0.8800,5.0536,4.8101,0.5731,2.1606,2.1462,217205.2457,216915.5324,216915.5324,816691.7238,815602.4018,4.7871,4.7872,5.2632
2023-10-11,3.7700,3.7800,3.7000,3.7000,217247.0000,81114.4520,3.3600,5.4800,1.0015,1.0015,1.3000,4.9730,4.7334,0.5640,2.1261,2.1119,217205.2457,216915.5324,216915.5324,803659.4091,802587.4699,4.8648,4.8649,5.3571
2023-10-12,3.7400,3.7700,3.7300,3.7400,189179.2000,70938.2050,3.4000,5.5400,0.8721,0.8721,1.0800,5.0267,4.7845,0.5701,2.1491,2.1348,217205.2457,216915.5324,216915.5324,812347.6189,811264.0912,4.8127,4.8128,5.2941
2023-10-13,3.7300,3.7600,3.7000,3.7200,153882.1400,57450.3040,3.3800,5.5100,0.7094,0.7094,0.8600,4.9998,4.7590,0.5670,2.1376,2.1234,217205.2457,216915.5324,216915.5324,808003.5140,806925.7805,4.8386,4.8387,5.3254
2023-10-16,3.7300,3.7500,3.7000,3.7500,176828.2000,65872.1890,3.4100,5.5500,0.8152,0.8152,0.9700,5.0402,4.7973,0.5716,2.1549,2.1405,217205.2457,216915.5324,216915.5324,814519.6714,813433.2465,4.7999,4.8000,5.2786
2023-10-17,3.7400,3.7800,3.7300,3.7700,173072.3000,65104.0250,3.4300,5.5800,0.7979,0.7979,0.9700,5.0670,4.8229,0.5746,2.1664,2.1519,217205.2457,216915.5324,216915.5324,818863.7763,817771.5571,4.7744,4.7745,5.2478
2023-10-18,3.7600,3.7800,3.7200,3.7500,157081.4000,58870.4480,3.4100,5.5500,0.7242,0.7242,0.8600,5.0402,4.7973,0.5716,2.1549,2.1405,217205.2457,216915.5324,216915.5324,814519.6714,813433.2465,4.7999,4.8000,5.2786
2023-10-19,3.7300,3.7400,3.6300,3.6300,387218.0700,141779.0290,3.3000,5.3700,1.7851,1.7851,2.2800,4.8789,4.6438,0.5533,2.0859,2.0720,217205.2457,216915.5324,216915.5324,788455.0419,787403.3826,4.9586,4.9587,5.4545
2023-10-20,3.6200,3.6700,3.6000,3.6400,168237.0000,61245.6270,3.3100,5.3900,0.7756,0.7756,0.8000,4.8923,4.6566,0.5548,2.0917,2.0777,217205.2457,216915.5324,216915.5324,790627.0943,789572.5379,4.9450,4.9451,5.4381
2023-10-23,3.6200,3.6400,3.5500,3.5700,199445.4600,71713.1600,3.2400,5.2800,0.9195,0.9195,0.9400,4.7982,4.5671,0.5442,2.0514,2.0377,217205.2457,216915.5324,216915.5324,775422.7271,774388.4507,5.0419,5.0420,5.5556
2023-10-24,3.5700,3.6000,3.5500,3.5900,218031.8700,77986.7100,3.2600,5.3100,1.0051,1.0051,1.0000,4.8251,4.5927,0.5472,2.0629,2.0492,217205.2457,216915.5324,216915.5324,779766.8321,778726.7613,5.0138,5.0139,5.5215
2023-10-25,3.6000,3.6300,3.5900,3.6100,173574.9000,62629.2990,3.2800,5.3400,0.8002,0.8002,0.7700,4.8520,4.6182,0.5503,2.0744,2.0606,217205.2457,216915.5324,216915.5324,784110.9370,783065.0720,4.9861,4.9861,5.4878
2023-10-26,3.6000,3.6400,3.5800,3.6300,142675.6000,51573.6330,3.3000,5.3700,0.6577,0.6577,0.6200,4.8789,4.6438,0.5533,2.0859,2.0720,217205.2457,216915.5324,216915.5324,788455.0419,787403.3826,4.9586,4.9587,5.4545
2023-10-27,3.6200,3.6500,3.6100,3.6400,131742.0900,47857.3110,3.3100,5.3900,0.6073,0.6073,0.7300,4.8923,4.6566,0.5548,2.0917,2.0777,217205.2457,216915.5324,216915.5324,790627.0943,789572.5379,4.9450,4.9451,5.4381
2023-10-30,3.6200,3.6400,3.5900,3.6200,220114.1200,79451.3140,3.2900,5.3600,1.0147,1.0147,1.2700,4.8654,4.6310,0.5518,2.0802,2.0663,217205.2457,216915.5324,216915.5324,786282.9894,785234.2273,4.9723,4.9724,5.4711
2023-10-31,3.6300,3.6700,3.6200,3.6700,282586.1700,102934.3490,3.3300,5.4300,1.3027,1.3027,1.5900,4.9326,4.5421,0.5457,2.1089,2.1017,217205.2709,216915.5576,216915.5324,797143.3442,796080.0964,4.9045,4.9046,5.4054
2023-11-01,3.6700,3.6800,3.6300,3.6500,210720.7400,77002.2570,3.3200,5.4000,0.9714,0.9714,1.1100,4.9058,4.5174,0.5428,2.0974,2.0902,217205.2709,216915.5576,216915.5324,792799.2388,791741.7852,4.9314,4.9315,5.4217
2023-11-02,3.6500,3.6700,3.6400,3.6500,151201.5100,55326.4550,3.3200,5.4000,0.6971,0.6971,0.7700,4.9058,4.5174,0.5428,2.0974,2.0902,217205.2709,216915.5576,216915.5576,792799.2388,791741.7852,4.9314,4.9315,5.4217
2023-11-03,3.6600,3.6600,3.6400,3.6400,143609.4800,52393.8520,3.3100,5.3900,0.6621,0.6621,0.7200,4.8923,4.5050,0.5413,2.0917,2.0845,217205.2709,216915.5576,216915.5576,790627.1861,789572.6297,4.9450,4.9451,5.4381
2023-11-06,3.6500,3.6800,3.6400,3.6700,185481.1400,67909.0690,3.3300,5.4300,0.8551,0.8551,0.9200,4.9326,4.5421,0.5457,2.1089,2.1017,217205.2709,216915.5576,216915.5576,797143.3442,796080.0964,4.9045,4.9046,5.4054
2023-11-07,3.6700,3.6800,3.6500,3.6600,138409.2000,50669.1810,3.3300,5.4200,0.6381,0.6381,0.7100,4.9192,4.5298,0.5442,2.1032,2.0960,217205.2709,216915.5576,216915.5576,794971.2915,793910.9408,4.9179,4.9180,5.4054
2023-11-08,3.6600,3.6700,3.6300,3.6500,153630.8000,56066.3460,3.3200,5.4000,0.7083,0.7083,0.9300,4.9058,4.5174,0.5428,2.0974,2.0902,217205.2709,216915.5576,216915.5576,792799.2388,791741.7852,4.9314,4.9315,5.4217
2023-11-09,3.6400,3.6600,3.6400,3.6400,106726.5600,38919.5080,3.3100,5.3900,0.4920,0.4920,0.6900,4.8923,4.5050,0.5413,2.0917,2.0845,217205.2709,216915.5576,216915.5576,790627.1861,789572.6297,4.9450,4.9451,5.4381
2023-11-10,3.6500,3.6600,3.6100,3.6100,134360.3000,48670.3260,3.2800,5.3400,0.6194,0.6194,0.9200,4.8520,4.4679,0.5368,2.0744,2.0673,217205.2709,216915.5576,216915.5576,784111.0279,783065.1629,4.9861,4.9861,5.4878
2023-11-13,3.6100,3.6300,3.6000,3.6200,104569.2500,37790.4800,3.2900,5.3600,0.4821,0.4821,0.7300,4.8654,4.4803,0.5383,2.0802,2.0731,217205.2709,216915.5576,216915.5576,786283.0807,785234.3185,4.9723,4.9724,5.4711
2023-11-14,3.6200,3.6400,3.6200,3.6300,119942.3800,43529.8400,3.3000,5.3700,0.5529,0.5529,0.9400,4.8789,4.4926,0.5398,2.0859,2.0788,217205.2709,216915.5576,216915.5576,788455.1334,787403.4741,4.9586,4.9587,5.4545
2023-11-15,3.6400,3.6600,3.6400,3.6400,104906.0000,38254.3070,3.3100,5.3900,0.4836,0.4836,0.8500,4.8923,4.5050,0.5413,2.0917,2.0845,217205.2709,216915.5576,216915.5576,790627.1861,789572.6297,4.9450,4.9451,5.4381
